x_coord,y_coord,pressure_bar,dist_to_ice_m,roll_deg,pitch_deg,timestamp_s
48.4,55.0,1.104,0.61,0.57,0.76,961.0
47.8,55.0,1.096,0.62,0.44,0.55,961.5
47.2,55.0,1.096,0.59,-1.11,0.78,962.0
46.6,55.0,1.098,0.6,-0.97,0.38,962.5
46.0,55.0,1.097,0.6,0.05,-0.51,963.0
45.4,55.0,1.098,0.6,-1.1,-0.34,963.5
44.8,55.0,1.103,0.6,0.92,-0.19,964.0
44.2,55.0,1.101,0.58,0.29,0.19,964.5
43.6,55.0,1.102,0.59,-0.38,-0.09,965.0
43.0,55.0,1.096,0.59,0.64,0.75,965.5
42.4,55.0,1.099,0.6,-0.54,-0.21,966.0
41.8,55.0,1.098,0.6,0.79,0.57,966.5
41.2,55.0,1.096,0.59,-1.14,0.5,967.0
40.6,55.0,1.104,0.6,0.62,-0.48,967.5
40.0,55.0,1.101,0.62,-0.8,0.56,968.0
39.4,55.0,1.099,0.6,-0.99,-0.34,968.5
38.8,55.0,1.102,0.6,0.63,-0.47,969.0
38.2,55.0,1.101,0.6,0.17,0.77,969.5
37.6,55.0,1.101,0.62,-0.26,-0.02,970.0
37.0,55.0,1.101,0.6,-0.18,0.32,970.5
36.4,55.0,1.096,0.59,0.54,0.77,971.0
35.8,55.0,1.1,0.6,0.38,-0.73,971.5
35.2,55.0,1.1,0.6,-1.16,-0.55,972.0
34.6,55.0,1.103,0.59,0.31,-0.6,972.5
34.0,55.0,1.095,0.58,0.81,-0.54,973.0
33.4,55.0,1.101,0.61,-0.41,0.04,973.5
32.8,55.0,1.103,0.62,-1.03,-0.15,974.0
32.2,55.0,1.096,0.62,0.44,0.53,974.5
31.6,55.0,1.1,0.59,-1.19,0.66,975.0
31.0,55.0,1.1,0.59,0.38,-0.19,975.5
30.4,55.0,1.099,0.59,0.69,0.63,976.0
29.8,55.0,1.098,0.59,-1.05,0.05,976.5
29.2,55.0,1.099,0.62,-0.45,0.4,977.0
28.6,55.0,1.098,0.59,0.88,0.72,977.5
28.0,55.0,1.095,0.58,1.11,0.32,978.0
27.4,55.0,1.1,0.6,0.15,0.47,978.5
26.8,55.0,1.099,0.58,0.84,-0.43,979.0
26.2,55.0,1.095,0.6,-0.14,0.2,979.5
25.6,55.0,1.099,0.61,-0.35,0.39,980.0
25.0,55.0,1.102,0.6,0.97,-0.66,980.5
24.4,55.0,1.104,0.59,-0.3,0.71,981.0
23.8,55.0,1.104,0.61,-0.27,0.16,981.5
23.2,55.0,1.099,0.59,1.06,-0.49,982.0
22.6,55.0,1.097,0.59,-0.4,-0.03,982.5
22.0,55.0,1.102,0.6,-0.52,0.77,983.0
21.4,55.0,1.096,0.59,-0.79,0.38,983.5
20.8,55.0,1.098,0.59,0.46,0.72,984.0
20.2,55.0,1.098,0.61,0.49,-0.6,984.5
19.6,55.0,1.102,0.61,-0.87,-0.19,985.0
19.0,55.0,1.1,0.59,0.77,-0.41,985.5
18.4,55.0,1.098,0.62,-1.11,-0.61,986.0
17.8,55.0,1.098,0.61,-0.23,-0.23,986.5
17.2,55.0,1.101,0.59,0.18,0.56,987.0
16.6,55.0,1.101,0.6,0.6,0.54,987.5
16.0,55.0,1.098,0.59,0.49,-0.68,988.0
15.4,55.0,1.1,0.61,0.39,0.09,988.5
14.8,55.0,1.105,0.6,-0.09,0.71,989.0
14.2,55.0,1.105,0.6,-0.12,0.62,989.5
13.6,55.0,1.101,0.62,-1.02,0.16,990.0
13.0,55.0,1.096,0.61,-1.1,0.19,990.5
12.4,55.0,1.099,0.61,-1.14,-0.68,991.0
11.8,55.0,1.095,0.6,0.27,-0.7,991.5
11.2,55.0,1.097,0.62,0.69,0.54,992.0
10.6,55.0,1.1,0.62,1.07,0.08,992.5
10.0,55.0,1.105,0.6,-0.5,0.44,993.0
9.4,55.0,1.104,0.6,-0.32,0.06,993.5
8.8,55.0,1.101,0.61,-0.02,-0.47,994.0
8.2,55.0,1.105,0.61,-0.27,0.05,994.5
7.6,55.0,1.102,0.61,-0.47,0.76,995.0
7.0,55.0,1.103,0.61,-0.17,0.44,995.5
6.4,55.0,1.105,0.58,-0.97,-0.4,996.0
5.8,55.0,1.098,0.62,0.43,0.5,996.5
5.2,55.0,1.097,0.59,-0.06,0.37,997.0
4.6,55.0,1.098,0.58,-0.09,0.34,997.5
4.0,55.0,1.099,0.61,-0.24,-0.71,998.0
3.4,55.0,1.096,0.62,0.81,-0.25,998.5
2.8,55.0,1.102,0.59,0.87,0.66,999.0
2.2,55.0,1.1,0.58,0.61,0.34,999.5
1.6,55.0,1.096,0.61,0.22,0.18,1000.0
1.0,55.0,1.105,0.62,1.15,0.25,1000.5
0.4,55.0,1.101,0.59,0.52,-0.21,1001.0
0,60.0,1.097,0.62,0.11,-0.59,1001.5
0.6,60.0,1.099,0.61,-1.02,-0.09,1002.0
1.2,60.0,1.097,0.61,-0.81,-0.63,1002.5
1.8,60.0,1.1,0.58,0.91,0.33,1003.0
2.4,60.0,1.099,0.6,-0.11,-0.32,1003.5
3.0,60.0,1.1,0.59,-0.05,0.05,1004.0
3.6,60.0,1.098,0.58,0.48,-0.21,1004.5
4.2,60.0,1.103,0.6,-0.72,-0.47,1005.0
4.8,60.0,1.105,0.61,0.11,-0.32,1005.5
5.4,60.0,1.102,0.62,-0.62,-0.43,1006.0
6.0,60.0,1.104,0.59,1.19,-0.51,1006.5
6.6,60.0,1.104,0.61,-0.56,-0.64,1007.0
7.2,60.0,1.105,0.6,-0.15,-0.22,1007.5
7.8,60.0,1.103,0.59,-0.5,0.06,1008.0
8.4,60.0,1.104,0.61,-0.18,-0.72,1008.5
9.0,60.0,1.1,0.62,1.07,-0.32,1009.0
9.6,60.0,1.1,0.61,-1.07,0.57,1009.5
10.2,60.0,1.1,0.59,0.03,0.59,1010.0
10.8,60.0,1.099,0.61,-0.99,-0.7,1010.5
11.4,60.0,1.105,0.58,0.79,-0.28,1011.0
12.0,60.0,1.095,0.61,-0.98,-0.78,1011.5
12.6,60.0,1.098,0.61,-0.18,-0.2,1012.0
13.2,60.0,1.104,0.59,0.28,0.76,1012.5
13.8,60.0,1.104,0.6,1.08,0.05,1013.0
14.4,60.0,1.097,0.59,-0.44,-0.07,1013.5
15.0,60.0,1.104,0.59,1.16,-0.37,1014.0
15.6,60.0,1.101,0.58,-1.2,-0.2,1014.5
16.2,60.0,1.098,0.6,0.78,0.27,1015.0
16.8,60.0,1.098,0.59,0.67,-0.39,1015.5
17.4,60.0,1.102,0.58,0.53,-0.27,1016.0
18.0,60.0,1.097,0.61,-0.18,0.75,1016.5
18.6,60.0,1.099,0.61,-0.75,-0.78,1017.0
19.2,60.0,1.097,0.61,-0.23,-0.65,1017.5
19.8,60.0,1.096,0.59,-0.59,0.01,1018.0
20.4,60.0,1.102,0.59,-1.13,0.42,1018.5
21.0,60.0,1.103,0.6,-1.06,0.25,1019.0
21.6,60.0,1.104,0.6,0.02,0.61,1019.5
22.2,60.0,1.104,0.61,-0.9,0.47,1020.0
22.8,60.0,1.104,0.59,-0.4,-0.17,1020.5
23.4,60.0,1.104,0.58,0.08,-0.68,1021.0
24.0,60.0,1.101,0.59,-0.3,0.55,1021.5
24.6,60.0,1.096,0.6,-0.02,0.62,1022.0
25.2,60.0,1.097,0.61,0.45,-0.38,1022.5
25.8,60.0,1.1,0.61,1.12,0.06,1023.0
26.4,60.0,1.1,0.61,-1.01,-0.25,1023.5
27.0,60.0,1.098,0.59,-0.4,0.31,1024.0
27.6,60.0,1.099,0.61,-0.7,0.71,1024.5
28.2,60.0,1.104,0.6,-0.87,0.29,1025.0
28.8,60.0,1.104,0.6,0.0,-0.31,1025.5
29.4,60.0,1.1,0.62,-1.16,-0.06,1026.0
30.0,60.0,1.102,0.62,1.01,0.45,1026.5
30.6,60.0,1.102,0.59,-0.04,-0.4,1027.0
31.2,60.0,1.101,0.61,-1.13,0.23,1027.5
31.8,60.0,1.1,0.62,0.95,0.18,1028.0
32.4,60.0,1.101,0.58,0.99,-0.26,1028.5
33.0,60.0,1.102,0.58,0.97,0.52,1029.0
33.6,60.0,1.099,0.59,0.52,0.42,1029.5
34.2,60.0,1.098,0.6,0.2,-0.66,1030.0
34.8,60.0,1.102,0.61,-0.87,-0.41,1030.5
35.4,60.0,1.105,0.61,0.45,-0.45,1031.0
36.0,60.0,1.099,0.6,-0.82,0.4,1031.5
36.6,60.0,1.1,0.61,-0.15,0.78,1032.0
37.2,60.0,1.102,0.58,-0.3,-0.35,1032.5
37.8,60.0,1.098,0.61,-0.21,0.0,1033.0
38.4,60.0,1.096,0.59,1.17,0.75,1033.5
39.0,60.0,1.101,0.61,-0.23,-0.66,1034.0
39.6,60.0,1.104,0.61,-0.28,-0.04,1034.5
40.2,60.0,1.099,0.58,-0.8,-0.56,1035.0
40.8,60.0,1.103,0.58,0.79,0.77,1035.5
41.4,60.0,1.103,0.58,0.97,0.56,1036.0
42.0,60.0,1.097,0.61,0.92,0.33,1036.5
42.6,60.0,1.096,0.59,0.23,0.79,1037.0
43.2,60.0,1.098,0.58,0.72,-0.39,1037.5
43.8,60.0,1.1,0.59,-0.32,-0.41,1038.0
44.4,60.0,1.097,0.59,-1.17,0.57,1038.5
45.0,60.0,1.097,0.61,0.01,0.26,1039.0
45.6,60.0,1.096,0.6,0.75,-0.05,1039.5
46.2,60.0,1.095,0.61,-0.76,-0.5,1040.0
46.8,60.0,1.104,0.6,-0.15,0.27,1040.5
47.4,60.0,1.101,0.59,-0.19,0.25,1041.0
48.0,60.0,1.098,0.6,-0.16,0.13,1041.5
48.6,60.0,1.101,0.61,0.58,-0.76,1042.0
49.2,60.0,1.099,0.6,-0.34,0.27,1042.5
49.8,60.0,1.096,0.58,-0.63,0.43,1043.0
50.4,60.0,1.103,0.61,0.57,0.18,1043.5
51.0,60.0,1.095,0.61,0.55,0.63,1044.0
51.6,60.0,1.097,0.59,-0.02,-0.61,1044.5
52.2,60.0,1.105,0.59,0.41,-0.19,1045.0
52.8,60.0,1.104,0.62,-0.3,-0.33,1045.5
53.4,60.0,1.103,0.6,-0.7,-0.42,1046.0
54.0,60.0,1.096,0.59,-0.62,-0.62,1046.5
54.6,60.0,1.105,0.61,-0.05,0.77,1047.0
55.2,60.0,1.099,0.62,1.14,-0.64,1047.5
55.8,60.0,1.097,0.62,-0.46,-0.02,1048.0
56.4,60.0,1.103,0.59,1.04,0.16,1048.5
57.0,60.0,1.098,0.62,-0.6,-0.28,1049.0
57.6,60.0,1.1,0.6,0.79,0.37,1049.5
58.2,60.0,1.099,0.58,0.42,-0.02,1050.0
58.8,60.0,1.096,0.61,-1.05,-0.1,1050.5
59.4,60.0,1.099,0.6,1.17,-0.6,1051.0
60.0,60.0,1.096,0.62,-1.15,-0.45,1051.5
60.6,60.0,1.096,0.6,0.53,-0.62,1052.0
61.2,60.0,1.096,0.59,0.51,0.31,1052.5
61.8,60.0,1.105,0.6,-0.04,0.18,1053.0
62.4,60.0,1.097,0.59,-0.89,0.23,1053.5
63.0,60.0,1.1,0.62,1.04,0.08,1054.0
63.6,60.0,1.104,0.6,-0.71,-0.02,1054.5
64.2,60.0,1.095,0.6,-0.9,0.43,1055.0
64.8,60.0,1.105,0.6,0.88,-0.09,1055.5
65.4,60.0,1.098,0.6,0.54,-0.37,1056.0
66.0,60.0,1.097,0.6,-0.92,-0.47,1056.5
66.6,60.0,1.105,0.59,-0.64,0.53,1057.0
67.2,60.0,1.1,0.59,-1.04,0.4,1057.5
67.8,60.0,1.097,0.59,1.08,-0.23,1058.0
68.4,60.0,1.098,0.59,0.49,-0.34,1058.5
69.0,60.0,1.095,0.62,0.85,0.69,1059.0
69.6,60.0,1.096,0.6,1.07,0.54,1059.5
70.2,60.0,1.097,0.61,0.23,0.64,1060.0
70.8,60.0,1.097,0.59,-0.71,-0.64,1060.5
71.4,60.0,1.103,0.58,0.88,0.27,1061.0
72.0,60.0,1.097,0.6,-0.54,-0.59,1061.5
72.6,60.0,1.105,0.59,1.07,0.4,1062.0
73.2,60.0,1.1,0.61,-0.27,0.28,1062.5
73.8,60.0,1.097,0.58,-0.62,-0.14,1063.0
74.4,60.0,1.1,0.61,-0.33,-0.27,1063.5
75.0,60.0,1.101,0.62,0.08,0.08,1064.0
75.6,60.0,1.099,0.62,-0.41,-0.28,1064.5
76.2,60.0,1.102,0.58,0.91,-0.36,1065.0
76.8,60.0,1.104,0.61,-0.5,0.16,1065.5
77.4,60.0,1.098,0.61,-1.18,0.28,1066.0
78.0,60.0,1.095,0.6,-0.41,0.43,1066.5
78.6,60.0,1.098,0.59,0.96,0.22,1067.0
79.2,60.0,1.1,0.61,-0.63,-0.78,1067.5
79.8,60.0,1.1,0.61,-0.55,0.36,1068.0
80.4,60.0,1.096,0.59,-0.56,-0.18,1068.5
81.0,60.0,1.102,0.61,-0.43,-0.48,1069.0
81.6,60.0,1.098,0.6,0.03,-0.48,1069.5
82.2,60.0,1.099,0.59,-0.76,0.64,1070.0
82.8,60.0,1.098,0.6,-0.79,0.18,1070.5
83.4,60.0,1.096,0.6,0.39,0.13,1071.0
84.0,60.0,1.095,0.59,0.42,0.62,1071.5
84.6,60.0,1.103,0.58,-0.01,0.58,1072.0
85.2,60.0,1.098,0.61,0.71,0.21,1072.5
85.8,60.0,1.104,0.6,0.37,-0.39,1073.0
86.4,60.0,1.101,0.6,-0.82,0.33,1073.5
87.0,60.0,1.1,0.59,-0.3,0.57,1074.0
87.6,60.0,1.098,0.6,0.12,0.23,1074.5
88.2,60.0,1.101,0.58,-1.14,-0.23,1075.0
88.8,60.0,1.097,0.62,-0.87,0.37,1075.5
89.4,60.0,1.096,0.59,1.15,0.62,1076.0
90.0,60.0,1.099,0.6,1.11,-0.75,1076.5
90.6,60.0,1.104,0.6,0.66,0.1,1077.0
91.2,60.0,1.098,0.58,1.08,0.43,1077.5
91.8,60.0,1.101,0.62,0.43,-0.76,1078.0
92.4,60.0,1.096,0.61,-0.98,0.68,1078.5
93.0,60.0,1.098,0.58,0.66,-0.59,1079.0
93.6,60.0,1.099,0.62,-0.85,0.16,1079.5
94.2,60.0,1.098,0.6,0.12,-0.44,1080.0
94.8,60.0,1.102,0.6,-0.63,0.76,1080.5
95.4,60.0,1.101,0.61,-0.78,-0.69,1081.0
96.0,60.0,1.103,0.58,0.4,-0.36,1081.5
96.6,60.0,1.103,0.61,-0.45,0.76,1082.0
97.2,60.0,1.099,0.61,-0.37,0.37,1082.5
97.8,60.0,1.097,0.59,-0.04,-0.05,1083.0
98.4,60.0,1.099,0.61,0.94,0.6,1083.5
99.0,60.0,1.099,0.59,0.63,0.72,1084.0
99.6,60.0,1.101,0.59,0.35,-0.75,1084.5
100,65.0,1.103,0.59,-0.85,0.32,1085.0
99.4,65.0,1.102,0.6,-0.73,0.32,1085.5
98.8,65.0,1.097,0.59,0.84,-0.72,1086.0
98.2,65.0,1.105,0.61,0.94,0.45,1086.5
97.6,65.0,1.096,0.59,1.04,-0.23,1087.0
97.0,65.0,1.105,0.61,-0.84,0.23,1087.5
96.4,65.0,1.103,0.59,0.49,0.49,1088.0
95.8,65.0,1.098,0.58,-0.09,-0.68,1088.5
95.2,65.0,1.102,0.59,0.49,-0.58,1089.0
94.6,65.0,1.105,0.61,-1.14,0.3,1089.5
94.0,65.0,1.098,0.6,0.71,-0.21,1090.0
93.4,65.0,1.095,0.6,0.56,-0.54,1090.5
92.8,65.0,1.097,0.6,0.65,-0.75,1091.0
92.2,65.0,1.104,0.59,0.33,-0.1,1091.5
91.6,65.0,1.096,0.6,0.58,0.47,1092.0
91.0,65.0,1.096,0.58,-0.02,-0.01,1092.5
90.4,65.0,1.103,0.61,0.63,-0.25,1093.0
89.8,65.0,1.099,0.61,-0.81,-0.64,1093.5
89.2,65.0,1.101,0.6,0.2,0.15,1094.0
88.6,65.0,1.104,0.58,-0.32,0.21,1094.5
88.0,65.0,1.097,0.62,-0.76,0.56,1095.0
87.4,65.0,1.103,0.6,0.85,-0.28,1095.5
86.8,65.0,1.096,0.61,-1.17,-0.22,1096.0
86.2,65.0,1.1,0.61,0.51,0.24,1096.5
85.6,65.0,1.101,0.59,-0.99,-0.65,1097.0
85.0,65.0,1.096,0.62,0.36,-0.55,1097.5
84.4,65.0,1.104,0.61,0.89,-0.42,1098.0
83.8,65.0,1.099,0.62,1.08,0.4,1098.5
83.2,65.0,1.096,0.6,-1.03,-0.29,1099.0
82.6,65.0,1.099,0.61,-0.87,0.21,1099.5
82.0,65.0,1.096,0.59,0.71,0.49,1100.0
81.4,65.0,1.098,0.62,0.11,-0.76,1100.5
80.8,65.0,1.098,0.6,0.75,-0.15,1101.0
80.2,65.0,1.103,0.61,0.74,-0.68,1101.5
79.6,65.0,1.104,0.6,0.84,0.67,1102.0
79.0,65.0,1.101,0.59,-0.54,-0.35,1102.5
78.4,65.0,1.098,0.61,1.0,-0.22,1103.0
77.8,65.0,1.098,0.6,0.6,0.66,1103.5
77.2,65.0,1.096,0.59,-0.36,-0.06,1104.0
76.6,65.0,1.097,0.59,1.18,-0.46,1104.5
76.0,65.0,1.099,0.6,0.3,0.58,1105.0
75.4,65.0,1.096,0.58,-0.52,-0.39,1105.5
74.8,65.0,1.102,0.61,-0.26,-0.72,1106.0
74.2,65.0,1.099,0.61,-0.87,0.36,1106.5
73.6,65.0,1.105,0.61,0.13,0.38,1107.0
73.0,65.0,1.096,0.6,-0.32,0.7,1107.5
72.4,65.0,1.097,0.6,-0.58,0.25,1108.0
71.8,65.0,1.096,0.61,0.18,-0.63,1108.5
71.2,65.0,1.105,0.6,-0.62,-0.77,1109.0
70.6,65.0,1.1,0.59,0.9,0.73,1109.5
70.0,65.0,1.103,0.61,-0.16,0.63,1110.0
69.4,65.0,1.103,0.59,1.01,-0.05,1110.5
68.8,65.0,1.099,0.61,0.09,-0.63,1111.0
68.2,65.0,1.104,0.6,0.03,-0.51,1111.5
67.6,65.0,1.102,0.61,-0.37,-0.04,1112.0
67.0,65.0,1.101,0.61,0.16,-0.68,1112.5
66.4,65.0,1.101,0.6,-0.14,0.56,1113.0
65.8,65.0,1.101,0.59,0.34,-0.06,1113.5
65.2,65.0,1.097,0.62,-0.84,0.5,1114.0
64.6,65.0,1.096,0.58,-1.15,0.33,1114.5
64.0,65.0,1.096,0.59,0.09,0.65,1115.0
63.4,65.0,1.099,0.59,-0.93,-0.37,1115.5
62.8,65.0,1.1,0.62,-1.18,-0.77,1116.0
62.2,65.0,1.101,0.59,0.24,0.39,1116.5
61.6,65.0,1.099,0.6,0.06,0.05,1117.0
61.0,65.0,1.098,0.6,-0.85,0.71,1117.5
60.4,65.0,1.103,0.59,-0.73,0.02,1118.0
59.8,65.0,1.102,0.6,-0.51,0.06,1118.5
59.2,65.0,1.096,0.61,1.18,0.32,1119.0
58.6,65.0,1.102,0.6,1.06,0.25,1119.5
58.0,65.0,1.098,0.61,1.03,-0.74,1120.0
57.4,65.0,1.102,0.62,0.02,0.31,1120.5
56.8,65.0,1.097,0.61,0.1,-0.6,1121.0
56.2,65.0,1.096,0.61,-0.38,0.78,1121.5
55.6,65.0,1.1,0.59,0.62,0.45,1122.0
55.0,65.0,1.103,0.58,0.88,-0.12,1122.5
54.4,65.0,1.103,0.61,0.82,-0.18,1123.0
53.8,65.0,1.104,0.59,-0.49,0.61,1123.5
53.2,65.0,1.103,0.58,-1.03,0.79,1124.0
52.6,65.0,1.104,0.6,0.12,0.64,1124.5
52.0,65.0,1.097,0.61,-0.33,0.62,1125.0
51.4,65.0,1.099,0.62,-0.9,0.33,1125.5
50.8,65.0,1.102,0.59,0.03,0.46,1126.0
50.2,65.0,1.104,0.61,-1.13,-0.76,1126.5
49.6,65.0,1.101,0.61,0.35,-0.77,1127.0
49.0,65.0,1.099,0.61,0.9,-0.65,1127.5
48.4,65.0,1.095,0.62,-0.26,-0.29,1128.0
47.8,65.0,1.105,0.6,0.62,-0.33,1128.5
47.2,65.0,1.096,0.58,-0.35,0.47,1129.0
46.6,65.0,1.101,0.58,0.07,-0.63,1129.5
46.0,65.0,1.1,0.59,0.63,-0.58,1130.0
45.4,65.0,1.101,0.58,-0.14,0.06,1130.5
44.8,65.0,1.099,0.61,-0.92,-0.73,1131.0
44.2,65.0,1.103,0.61,-1.09,0.69,1131.5
43.6,65.0,1.105,0.61,0.12,0.52,1132.0
43.0,65.0,1.098,0.6,-0.97,-0.29,1132.5
42.4,65.0,1.101,0.61,0.88,-0.18,1133.0
41.8,65.0,1.097,0.58,-0.5,0.27,1133.5
41.2,65.0,1.103,0.62,-0.5,-0.36,1134.0
40.6,65.0,1.104,0.58,0.81,0.15,1134.5
40.0,65.0,1.096,0.58,-0.96,-0.54,1135.0
39.4,65.0,1.098,0.61,1.06,0.59,1135.5
38.8,65.0,1.104,0.59,1.1,-0.71,1136.0
38.2,65.0,1.101,0.62,-0.41,0.57,1136.5
37.6,65.0,1.101,0.62,-0.38,0.23,1137.0
37.0,65.0,1.103,0.58,-0.24,0.75,1137.5
36.4,65.0,1.101,0.58,0.28,-0.45,1138.0
35.8,65.0,1.096,0.61,0.86,0.77,1138.5
35.2,65.0,1.101,0.59,-0.86,-0.13,1139.0
34.6,65.0,1.098,0.61,0.41,0.09,1139.5
34.0,65.0,1.102,0.58,0.32,0.29,1140.0
33.4,65.0,1.1,0.61,-0.35,-0.57,1140.5
32.8,65.0,1.101,0.59,0.99,-0.43,1141.0
32.2,65.0,1.1,0.6,-0.62,0.07,1141.5
31.6,65.0,1.104,0.58,0.57,-0.38,1142.0
31.0,65.0,1.1,0.59,0.73,0.08,1142.5
30.4,65.0,1.101,0.6,0.57,-0.47,1143.0
29.8,65.0,1.095,0.59,0.24,-0.23,1143.5
29.2,65.0,1.1,0.58,0.99,0.37,1144.0
28.6,65.0,1.104,0.6,-0.39,0.17,1144.5
28.0,65.0,1.099,0.61,-0.4,-0.37,1145.0
27.4,65.0,1.104,0.6,-0.17,-0.5,1145.5
26.8,65.0,1.105,0.6,-1.0,-0.42,1146.0
26.2,65.0,1.097,0.59,-0.48,-0.69,1146.5
25.6,65.0,1.102,0.61,0.69,-0.37,1147.0
25.0,65.0,1.101,0.58,-0.73,-0.18,1147.5
24.4,65.0,1.105,0.61,-0.09,0.32,1148.0
23.8,65.0,1.096,0.6,0.25,-0.75,1148.5
23.2,65.0,1.098,0.59,0.85,-0.23,1149.0
22.6,65.0,1.096,0.59,0.19,-0.29,1149.5
22.0,65.0,1.105,0.59,-0.12,-0.08,1150.0
21.4,65.0,1.098,0.61,0.1,0.19,1150.5
20.8,65.0,1.102,0.6,1.06,-0.13,1151.0
20.2,65.0,1.1,0.59,-1.01,0.57,1151.5
19.6,65.0,1.103,0.6,0.59,-0.09,1152.0
19.0,65.0,1.1,0.61,0.96,-0.12,1152.5
18.4,65.0,1.101,0.61,0.97,0.03,1153.0
17.8,65.0,1.099,0.59,-0.81,0.14,1153.5
17.2,65.0,1.095,0.6,-0.97,-0.07,1154.0
16.6,65.0,1.104,0.62,0.8,-0.73,1154.5
16.0,65.0,1.105,0.6,0.97,-0.24,1155.0
15.4,65.0,1.096,0.6,0.19,-0.8,1155.5
14.8,65.0,1.099,0.61,0.99,-0.41,1156.0
14.2,65.0,1.104,0.58,-0.15,-0.29,1156.5
13.6,65.0,1.103,0.61,0.6,-0.06,1157.0
13.0,65.0,1.101,0.61,-0.46,0.52,1157.5
12.4,65.0,1.096,0.59,-0.26,0.04,1158.0
11.8,65.0,1.098,0.59,0.33,0.33,1158.5
11.2,65.0,1.103,0.58,-0.64,-0.54,1159.0
10.6,65.0,1.098,0.62,0.84,0.52,1159.5
10.0,65.0,1.096,0.58,1.15,-0.58,1160.0
9.4,65.0,1.104,0.6,0.98,0.03,1160.5
8.8,65.0,1.099,0.62,-0.58,-0.54,1161.0
8.2,65.0,1.098,0.59,-0.22,0.25,1161.5
7.6,65.0,1.104,0.62,-0.89,0.08,1162.0
7.0,65.0,1.096,0.59,0.34,0.75,1162.5
6.4,65.0,1.098,0.61,-0.65,0.26,1163.0
5.8,65.0,1.103,0.6,-0.69,-0.33,1163.5
5.2,65.0,1.098,0.6,-0.62,-0.02,1164.0
4.6,65.0,1.098,0.6,0.33,0.0,1164.5
4.0,65.0,1.1,0.62,-0.34,-0.66,1165.0
3.4,65.0,1.1,0.61,-0.72,-0.66,1165.5
2.8,65.0,1.097,0.59,0.13,0.77,1166.0
2.2,65.0,1.098,0.58,1.13,-0.05,1166.5
1.6,65.0,1.104,0.62,0.15,-0.47,1167.0
1.0,65.0,1.095,0.59,0.87,-0.69,1167.5
0.4,65.0,1.099,0.59,-0.28,-0.42,1168.0
0,70.0,1.103,0.61,0.4,0.31,1168.5
0.6,70.0,1.102,0.58,-0.24,0.17,1169.0
1.2,70.0,1.1,0.61,-0.46,-0.47,1169.5
1.8,70.0,1.101,0.59,-0.34,-0.11,1170.0
2.4,70.0,1.097,0.6,0.86,0.37,1170.5
3.0,70.0,1.1,0.59,-1.12,-0.38,1171.0
3.6,70.0,1.1,0.61,0.02,-0.3,1171.5
4.2,70.0,1.102,0.58,-0.76,0.73,1172.0
4.8,70.0,1.099,0.6,-0.09,0.6,1172.5
5.4,70.0,1.1,0.61,1.16,-0.41,1173.0
6.0,70.0,1.104,0.59,0.83,0.02,1173.5
6.6,70.0,1.105,0.62,-1.02,0.04,1174.0
7.2,70.0,1.096,0.59,-1.04,0.23,1174.5
7.8,70.0,1.099,0.59,0.98,-0.52,1175.0
8.4,70.0,1.101,0.6,-0.28,-0.54,1175.5
9.0,70.0,1.098,0.6,0.26,-0.57,1176.0
9.6,70.0,1.104,0.6,0.14,0.58,1176.5
10.2,70.0,1.101,0.6,0.21,-0.78,1177.0
10.8,70.0,1.103,0.59,-0.09,-0.44,1177.5
11.4,70.0,1.097,0.61,-0.01,-0.64,1178.0
12.0,70.0,1.098,0.62,0.12,-0.03,1178.5
12.6,70.0,1.096,0.59,0.86,-0.13,1179.0
13.2,70.0,1.102,0.59,-0.79,-0.62,1179.5
13.8,70.0,1.099,0.61,-1.12,0.09,1180.0
14.4,70.0,1.105,0.61,1.02,0.27,1180.5
15.0,70.0,1.1,0.59,0.49,-0.45,1181.0
15.6,70.0,1.103,0.6,1.1,-0.61,1181.5
16.2,70.0,1.104,0.6,-0.49,0.75,1182.0
16.8,70.0,1.095,0.61,-0.67,-0.57,1182.5
17.4,70.0,1.102,0.58,-0.56,0.17,1183.0
18.0,70.0,1.105,0.62,0.68,0.66,1183.5
18.6,70.0,1.104,0.61,-0.78,-0.09,1184.0
19.2,70.0,1.099,0.59,-0.6,0.35,1184.5
19.8,70.0,1.104,0.58,1.07,0.7,1185.0
20.4,70.0,1.097,0.62,-0.61,0.52,1185.5
21.0,70.0,1.098,0.59,0.07,0.5,1186.0
21.6,70.0,1.102,0.58,0.14,0.36,1186.5
22.2,70.0,1.102,0.59,0.96,0.33,1187.0
22.8,70.0,1.102,0.59,-0.07,0.25,1187.5
23.4,70.0,1.104,0.61,-0.88,0.11,1188.0
24.0,70.0,1.096,0.59,-0.1,-0.47,1188.5
24.6,70.0,1.1,0.59,0.78,0.58,1189.0
25.2,70.0,1.098,0.61,0.66,0.51,1189.5
25.8,70.0,1.096,0.59,-0.25,-0.21,1190.0
26.4,70.0,1.1,0.61,-0.13,0.46,1190.5
27.0,70.0,1.099,0.58,0.24,-0.22,1191.0
27.6,70.0,1.098,0.6,0.33,0.16,1191.5
28.2,70.0,1.1,0.6,-0.65,-0.5,1192.0
28.8,70.0,1.101,0.61,-0.31,0.48,1192.5
29.4,70.0,1.096,0.58,-0.91,-0.15,1193.0
30.0,70.0,1.099,0.61,0.56,0.03,1193.5
30.6,70.0,1.102,0.6,-0.48,-0.49,1194.0
